Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
3149,Female,49,San Francisco,Gold,1291.5,49,1.1,TRUE,163,Satisfied
1473,Female,68,Chicago,Gold,233.21,15,3.0,TRUE,118,Unsatisfied
5995,Female,38,Los Angeles,Gold,2345.71,18,4.1,FALSE,2,Neutral
5193,Male,35,Miami,Silver,228.48,17,2.8,TRUE,210,Satisfied
847,Female,53,New York,Gold,1267.03,7,3.4,False,265,Unsatisfied
5881,Female,32,Los Angeles,Silver,392.44,26,2.4,FALSE,278,Neutral
5459,Female,58,Miami,Gold,549.28,48,2.3,FALSE,360,Unsatisfied
3841,Female,61,New York,Gold,1149.6,36,3.4,FALSE,201,Neutral
2331,Male,25,Los Angeles,Silver,1748.97,35,3.2,TRUE,108,Unsatisfied
5911,Female,35,Los Angeles,Silver,2317.02,21,2.8,FALSE,59,Neutral
3405,Male,54,New York,Bronze,961.12,11,3.9,TRUE,247,Neutral
2663,Female,47,Chicago,Gold,1697.74,5,3.6,FALSE,98,Unsatisfied
4764,Male,33,Houston,Bronze,2241.42,31,4.7,TRUE,362,Neutral
1257,Male,48,Miami,Silver,1110.88,2,4.3,True,301,Neutral
5197,Female,50,San Francisco,Gold,2826.36,37,4.2,FALSE,305,Satisfied
138,Male,34,Los Angeles,Silver,800.2,11,4.1,False,17,Neutral
6208,Male,58,Los Angeles,Gold,383.45,9,3.3,FALSE,244,Satisfied
1964,Male,50,Chicago,Silver,2022.05,19,1.8,TRUE,63,Neutral
1507,Male,18,New York,Bronze,2545.54,24,4.2,TRUE,137,Neutral
4232,Female,50,Chicago,Silver,1906.65,12,4.7,FALSE,191,Unsatisfied
5409,Female,64,Miami,Silver,639.25,28,4.9,TRUE,86,Satisfied
5111,Male,64,Miami,Gold,1210.48,23,4.1,TRUE,59,Neutral
6162,Female,63,New York,Silver,185.78,37,2.9,TRUE,50,Neutral
3570,Male,69,San Francisco,Bronze,957.47,45,2.7,TRUE,20,Unsatisfied
4028,Male,31,Los Angeles,Bronze,2636.02,40,2.4,FALSE,237,Unsatisfied
1314,Male,27,Los Angeles,Bronze,1104.24,36,4.7,True,117,Satisfied
3939,Female,30,New York,Gold,911.68,1,3.1,TRUE,22,Satisfied
1944,Female,69,New York,Silver,720.72,49,4.7,TRUE,79,Unsatisfied
3696,Female,64,San Francisco,Bronze,607.27,23,4.4,TRUE,194,Neutral
5520,Female,30,Miami,Gold,141.62,33,2.4,TRUE,222,Satisfied
2497,Male,30,Chicago,Gold,2901.07,37,5.0,FALSE,125,Unsatisfied
5932,Male,63,San Francisco,Gold,1667.71,29,2.4,TRUE,143,Neutral
5774,Male,46,San Francisco,Gold,1346.56,15,2.1,FALSE,197,Unsatisfied
3064,Female,28,Los Angeles,Bronze,581.17,23,1.1,TRUE,151,Neutral
2946,Male,61,Chicago,Bronze,276.86,26,1.5,TRUE,79,Unsatisfied
1457,Male,38,New York,Bronze,2005.06,19,3.6,TRUE,320,Neutral
6405,Male,30,San Francisco,Gold,912.81,12,3.7,TRUE,364,Neutral
1801,Female,40,Houston,Bronze,1139.47,24,3.7,FALSE,52,Satisfied
2542,Male,20,Los Angeles,Silver,2374.2,48,3.8,FALSE,285,Neutral
5210,Male,43,Houston,Bronze,2401.73,48,4.2,FALSE,310,Neutral
6316,Female,42,Chicago,Gold,2889.71,20,2.3,FALSE,236,Satisfied
495,Male,31,New York,Bronze,2677.56,36,2.0,False,96,Unsatisfied
1266,Male,53,Los Angeles,Silver,1905.77,26,1.1,False,233,Satisfied
5551,Female,65,San Francisco,Gold,2780.1,25,1.1,FALSE,205,Satisfied
1311,Male,27,San Francisco,Gold,1638.05,18,2.6,False,224,Unsatisfied
1718,Female,26,Los Angeles,Silver,1598.99,45,2.0,TRUE,18,Neutral
2459,Female,27,Miami,Silver,959.38,1,3.6,TRUE,90,Satisfied
981,Female,60,Houston,Silver,1800.86,38,3.3,True,333,Neutral
4847,Male,23,Miami,Bronze,2394.48,20,3.2,TRUE,111,Unsatisfied
2778,Female,19,Miami,Silver,1783.41,21,3.7,TRUE,171,Satisfied
1006,Female,59,San Francisco,Silver,1517.05,45,3.6,False,318,Unsatisfied
5326,Female,44,San Francisco,Bronze,2467.34,6,1.3,TRUE,320,Neutral
5310,Female,27,Houston,Gold,1701.36,15,4.2,TRUE,62,Unsatisfied
5391,Male,30,Los Angeles,Bronze,2224.21,7,1.5,FALSE,68,Unsatisfied
1416,Female,61,New York,Silver,890.51,47,4.7,True,227,Neutral
3229,Female,35,Los Angeles,Bronze,2965.33,18,1.3,TRUE,4,Satisfied
4401,Male,25,Los Angeles,Bronze,2864.55,49,1.5,TRUE,206,Neutral
1756,Female,51,Houston,Bronze,941.63,34,3.1,FALSE,183,Neutral
226,Female,38,Houston,Bronze,440.9,8,3.2,False,24,Neutral
578,Female,22,Houston,Bronze,1069.78,33,4.9,True,86,Unsatisfied
3209,Male,40,San Francisco,Bronze,426.63,1,3.6,TRUE,305,Unsatisfied
1539,Male,50,Houston,Silver,2475.06,31,1.3,TRUE,95,Satisfied
4026,Male,37,Los Angeles,Silver,677.65,23,4.5,TRUE,182,Satisfied
4806,Male,34,San Francisco,Silver,1236.94,39,4.6,FALSE,236,Unsatisfied
2760,Male,22,Chicago,Gold,1007.82,25,2.2,FALSE,314,Satisfied
1045,Male,45,Miami,Gold,1119.97,4,2.8,False,287,Satisfied
3266,Male,44,Miami,Gold,572.24,26,2.4,FALSE,290,Unsatisfied
4073,Female,37,Houston,Silver,1332.81,41,2.6,TRUE,105,Satisfied
5559,Male,38,San Francisco,Silver,2321.43,5,1.5,TRUE,65,Neutral
3929,Male,45,Miami,Gold,1447.61,9,4.9,FALSE,325,Neutral
442,Female,31,New York,Gold,1140.6,15,4.5,True,36,Satisfied
1191,Male,50,Houston,Bronze,2930.84,30,3.0,True,22,Satisfied
5033,Female,60,Miami,Gold,551.86,5,4.8,TRUE,331,Satisfied
4676,Male,52,Houston,Bronze,2043.31,17,3.8,FALSE,16,Satisfied
3601,Female,37,Houston,Gold,1619.69,19,1.8,FALSE,124,Satisfied
2730,Female,69,Houston,Bronze,2554.92,8,1.8,TRUE,12,Neutral
4548,Male,41,Los Angeles,Bronze,1233.47,15,4.6,TRUE,17,Neutral
2546,Male,47,New York,Gold,1173.89,31,3.3,TRUE,167,Unsatisfied
1414,Female,42,Los Angeles,Silver,1013.58,33,4.0,False,274,Satisfied
6256,Male,42,Miami,Bronze,2464.68,18,2.9,FALSE,262,Neutral
1159,Male,31,Houston,Bronze,1677.98,1,1.3,False,101,Satisfied
6285,Female,30,New York,Gold,719.41,3,2.9,FALSE,333,Neutral
1390,Male,34,Chicago,Bronze,2634.85,11,5.0,False,202,Unsatisfied
5938,Female,18,Miami,Gold,1876.62,38,3.4,TRUE,23,Neutral
3252,Male,50,Chicago,Bronze,2969.51,32,3.0,FALSE,353,Unsatisfied
5883,Male,48,Chicago,Silver,1632.37,26,1.4,FALSE,343,Satisfied
5775,Female,67,Chicago,Silver,1335.4,15,2.8,FALSE,351,Unsatisfied
5435,Female,44,Chicago,Gold,1053.15,4,5.0,FALSE,138,Unsatisfied
494,Male,46,Houston,Bronze,2452.59,32,3.1,True,321,Neutral
1073,Female,27,New York,Silver,1114.45,8,3.8,False,153,Satisfied
1474,Male,68,Miami,Silver,1831.31,26,4.6,FALSE,108,Unsatisfied
2031,Female,37,Houston,Silver,1743.24,20,3.7,FALSE,189,Neutral
6054,Female,48,Houston,Gold,1533.4,37,4.0,FALSE,188,Neutral
2412,Male,51,New York,Silver,1043.22,42,1.3,FALSE,235,Satisfied
4855,Male,26,New York,Gold,1258.14,9,2.5,FALSE,244,Neutral
1776,Male,46,Miami,Bronze,2635.08,30,1.8,FALSE,165,Satisfied
1111,Male,36,Los Angeles,Gold,1725.67,9,4.8,True,307,Neutral
5991,Female,60,New York,Gold,2228.77,33,2.7,TRUE,248,Neutral
1719,Male,46,Houston,Bronze,2490.9,2,3.6,TRUE,122,Neutral
2504,Male,67,Houston,Bronze,2312.18,45,1.9,TRUE,243,Neutral
2086,Female,57,New York,Silver,849.79,4,4.1,FALSE,308,Neutral
5074,Female,50,Houston,Bronze,1086.12,26,3.3,FALSE,268,Neutral
5553,Male,52,Houston,Silver,2126.41,40,2.2,TRUE,245,Unsatisfied
2138,Male,53,Chicago,Gold,1269.09,3,3.7,TRUE,91,Satisfied
2205,Female,38,San Francisco,Bronze,1836.54,30,2.8,TRUE,217,Neutral
4206,Male,53,New York,Silver,768.78,36,1.4,FALSE,23,Satisfied
2274,Female,35,Houston,Bronze,743.66,6,1.5,FALSE,270,Neutral
215,Female,31,New York,Gold,1140.6,15,4.6,True,27,Satisfied
3707,Male,50,San Francisco,Gold,2198.78,43,1.8,TRUE,331,Satisfied
1052,Female,59,New York,Bronze,2919.44,34,4.5,False,12,Neutral
4984,Male,55,Miami,Silver,2359.67,33,4.0,FALSE,268,Unsatisfied
5278,Male,31,Miami,Bronze,580.15,37,1.6,FALSE,327,Unsatisfied
195,Male,26,Miami,Silver,690.6,12,3.9,True,47,Unsatisfied
110,Male,28,San Francisco,Gold,1520.1,21,4.8,False,9,Satisfied
733,Male,19,New York,Gold,1190.64,46,3.1,False,11,Unsatisfied
3519,Female,30,San Francisco,Gold,762.92,25,1.9,TRUE,180,Neutral
1339,Female,26,New York,Silver,1679.93,27,1.2,True,35,Satisfied
5901,Female,53,San Francisco,Silver,1269.27,19,1.9,FALSE,147,Satisfied
4463,Male,26,Chicago,Bronze,2775.6,34,2.1,FALSE,303,Satisfied
2658,Male,58,Chicago,Gold,685.57,39,2.9,TRUE,310,Satisfied
2023,Female,51,San Francisco,Bronze,2284.2,41,1.6,FALSE,13,Satisfied
3264,Female,37,Miami,Gold,1414.74,21,4.4,FALSE,241,Satisfied
5014,Male,24,Los Angeles,Gold,272.56,47,1.3,TRUE,265,Satisfied
248,Male,28,San Francisco,Gold,1490.1,21,4.9,False,9,Satisfied
3701,Male,67,Miami,Silver,1145.39,26,3.2,TRUE,296,Satisfied
6373,Female,26,San Francisco,Silver,2127.64,8,2.5,TRUE,104,Satisfied
5676,Male,28,Houston,Bronze,2268.93,49,3.3,TRUE,231,Unsatisfied
5029,Male,49,San Francisco,Bronze,2503.4,22,4.3,FALSE,161,Unsatisfied
2539,Female,63,New York,Bronze,2121.79,39,1.4,TRUE,293,Unsatisfied
2429,Female,66,Miami,Gold,2929.06,45,3.0,TRUE,15,Neutral
309,Female,38,Houston,Bronze,460.9,8,3.2,False,25,Neutral
4618,Male,64,Houston,Bronze,123.95,25,1.3,TRUE,167,Unsatisfied
3928,Male,44,Chicago,Bronze,2026.6,10,2.3,FALSE,141,Satisfied
5156,Male,25,Houston,Silver,2144.73,22,3.2,TRUE,320,Neutral
2849,Male,28,Houston,Gold,1105.33,32,5.0,TRUE,192,Unsatisfied
3611,Male,27,Miami,Gold,1971.85,19,1.3,FALSE,93,Neutral
5091,Male,45,Houston,Bronze,837.55,50,2.9,TRUE,201,Unsatisfied
470,Male,27,Houston,Bronze,2409.09,6,2.9,False,184,Neutral
1764,Female,63,San Francisco,Gold,1202.87,25,3.5,TRUE,229,Unsatisfied
1818,Male,69,Los Angeles,Gold,842.2,4,3.8,TRUE,153,Unsatisfied
5636,Female,66,Houston,Silver,921.37,33,3.8,TRUE,293,Neutral
1344,Male,43,San Francisco,Bronze,655.74,19,3.7,False,151,Unsatisfied
2790,Female,34,Houston,Silver,851.29,20,3.5,TRUE,145,Satisfied
4835,Female,42,San Francisco,Gold,1349.76,27,1.0,TRUE,46,Neutral
4036,Male,58,Los Angeles,Silver,244.5,45,2.4,TRUE,171,Unsatisfied
1569,Female,40,San Francisco,Gold,1245.54,48,3.5,TRUE,142,Satisfied
5415,Male,39,New York,Silver,2438.94,47,2.1,FALSE,293,Satisfied
295,Female,42,Chicago,Bronze,520.4,9,3.5,True,37,Unsatisfied
5838,Male,67,Miami,Bronze,698.85,18,3.2,TRUE,302,Satisfied
480,Female,28,Miami,Bronze,507.55,19,4.5,False,331,Unsatisfied
348,Female,41,Chicago,Bronze,490.25,9,3.6,True,40,Unsatisfied
318,Female,41,Chicago,Bronze,480.25,9,3.6,True,39,Unsatisfied
6026,Female,23,Miami,Gold,861.0,20,3.7,TRUE,223,Unsatisfied
1188,Female,37,Chicago,Silver,1577.14,1,2.3,False,39,Unsatisfied
1355,Male,42,Los Angeles,Bronze,1783.28,32,3.6,False,44,Neutral
2810,Male,58,Houston,Silver,2818.63,49,4.8,TRUE,312,Unsatisfied
6227,Female,66,San Francisco,Silver,856.9,22,3.2,TRUE,341,Satisfied
614,Male,27,Houston,Gold,2003.07,7,2.9,False,47,Satisfied
6408,Male,58,New York,Silver,763.85,24,3.9,TRUE,70,Satisfied
825,Female,26,Chicago,Silver,1299.58,16,2.4,True,11,Satisfied
3091,Male,33,San Francisco,Gold,1135.76,30,2.3,FALSE,50,Unsatisfied
2562,Female,47,Miami,Gold,138.54,12,4.1,TRUE,104,Neutral
3240,Female,59,Miami,Silver,680.84,5,2.8,TRUE,361,Neutral
4575,Female,22,San Francisco,Gold,1952.48,31,3.8,FALSE,187,Neutral
3494,Male,56,Los Angeles,Gold,1847.72,39,4.3,TRUE,148,Neutral
4981,Male,66,Chicago,Silver,1937.77,50,2.3,TRUE,339,Satisfied
280,Female,36,Houston,Bronze,470.5,8,3.0,False,18,Neutral
4132,Male,20,Miami,Bronze,2871.44,12,4.6,TRUE,269,Neutral
5346,Female,39,Chicago,Bronze,2267.31,41,3.8,TRUE,283,Neutral
4814,Male,52,San Francisco,Gold,887.4,32,4.2,FALSE,242,Satisfied
5573,Male,67,Miami,Bronze,773.05,25,3.1,TRUE,312,Neutral
2499,Male,48,San Francisco,Bronze,218.7,44,1.6,TRUE,339,Neutral
3688,Male,18,Los Angeles,Gold,1678.32,30,2.0,TRUE,269,Neutral
1628,Male,58,Houston,Silver,2601.84,2,1.9,FALSE,84,Neutral
4550,Female,55,Chicago,Silver,449.82,40,2.7,TRUE,241,Neutral
1602,Female,53,Houston,Gold,2302.25,4,1.7,FALSE,205,Neutral
5279,Female,44,New York,Gold,1391.06,26,4.3,FALSE,83,Neutral
1746,Male,40,San Francisco,Bronze,2371.74,11,3.0,TRUE,224,Neutral
1696,Male,35,San Francisco,Bronze,2184.69,1,1.5,FALSE,203,Unsatisfied
613,Male,65,Miami,Bronze,1015.39,3,2.3,True,109,Satisfied
607,Male,49,Miami,Bronze,2797.81,49,3.8,False,308,Unsatisfied
1485,Female,47,Chicago,Gold,2619.85,28,4.0,FALSE,11,Unsatisfied
259,Female,41,Chicago,Bronze,485.25,9,3.6,True,39,Unsatisfied
3496,Female,43,Los Angeles,Silver,2110.36,31,4.3,TRUE,95,Satisfied
1993,Male,64,New York,Gold,1199.8,27,1.8,FALSE,88,Satisfied
3792,Female,43,Houston,Bronze,840.6,24,4.6,FALSE,102,Satisfied
4709,Male,26,Miami,Bronze,438.03,4,3.4,TRUE,103,Satisfied
1497,Female,27,San Francisco,Gold,970.61,30,4.5,FALSE,140,Satisfied
5947,Female,31,New York,Silver,729.75,1,2.7,FALSE,175,Satisfied
6314,Female,65,Houston,Gold,309.82,22,1.4,FALSE,180,Neutral
5093,Female,27,Los Angeles,Silver,2627.06,50,4.6,TRUE,191,Satisfied
5329,Female,53,New York,Silver,1586.41,47,2.8,FALSE,121,Neutral
3994,Female,61,New York,Gold,1887.44,7,3.3,TRUE,153,Unsatisfied
6124,Female,60,Chicago,Gold,2913.99,42,2.0,FALSE,202,Unsatisfied
5853,Male,43,Chicago,Bronze,2753.6,27,2.1,TRUE,187,Satisfied
3088,Female,61,San Francisco,Bronze,2860.78,5,3.2,TRUE,4,Unsatisfied
5167,Male,33,Houston,Bronze,826.71,49,3.2,TRUE,123,Satisfied
5229,Female,19,Chicago,Gold,2813.05,36,3.7,FALSE,112,Unsatisfied
1203,Female,41,Houston,Bronze,2555.63,28,1.8,True,109,Unsatisfied
2184,Male,63,Chicago,Silver,1809.34,41,4.1,TRUE,295,Satisfied
5508,Female,54,Miami,Bronze,1612.94,35,2.1,TRUE,186,Unsatisfied
5361,Male,38,Miami,Bronze,1969.12,20,2.2,TRUE,359,Satisfied
2278,Male,26,New York,Bronze,2960.18,20,4.2,FALSE,90,Unsatisfied
698,Male,30,Los Angeles,Gold,2178.18,22,4.7,True,229,Satisfied
4195,Male,23,San Francisco,Gold,2762.04,10,4.7,TRUE,165,Neutral
2966,Male,29,San Francisco,Bronze,2160.7,36,4.0,FALSE,265,Neutral
1779,Female,55,Los Angeles,Silver,524.53,1,4.0,TRUE,126,Neutral
6262,Male,67,Los Angeles,Gold,530.96,7,2.1,TRUE,18,Neutral
6290,Female,49,Miami,Gold,415.49,21,2.5,FALSE,360,Satisfied
2869,Male,32,Miami,Gold,2522.89,36,1.4,TRUE,63,Satisfied
4692,Female,69,San Francisco,Bronze,1136.64,18,4.5,FALSE,35,Neutral
2140,Male,58,Miami,Gold,1676.15,15,4.0,TRUE,40,Neutral
3346,Female,41,Miami,Silver,567.8,49,4.2,FALSE,216,Neutral
314,Male,27,Miami,Silver,690.4,13,4.1,True,52,Unsatisfied
2917,Female,54,Los Angeles,Bronze,1429.65,40,4.4,FALSE,311,Satisfied
4906,Female,64,New York,Silver,1284.45,49,2.8,TRUE,112,Unsatisfied
4535,Male,66,Miami,Silver,870.29,6,3.3,FALSE,287,Neutral
1116,Female,60,Miami,Gold,1388.03,40,4.7,False,6,Neutral
2342,Male,28,Los Angeles,Gold,822.94,24,2.7,FALSE,175,Satisfied
271,Female,43,Chicago,Bronze,500.75,10,3.3,True,40,Unsatisfied
2498,Female,50,New York,Silver,2352.18,42,2.3,FALSE,321,Satisfied
1829,Female,21,Houston,Bronze,2243.09,3,4.4,FALSE,226,Neutral
6232,Female,52,New York,Gold,2631.0,11,1.6,TRUE,269,Neutral
4557,Female,31,Miami,Silver,2472.26,20,3.2,FALSE,227,Satisfied
3419,Female,67,Chicago,Silver,1250.95,2,2.2,TRUE,264,Unsatisfied
2748,Female,67,Chicago,Bronze,1390.93,43,1.2,FALSE,125,Unsatisfied
4369,Female,42,San Francisco,Gold,1534.35,8,3.0,TRUE,101,Unsatisfied
383,Male,35,Los Angeles,Silver,820.9,12,4.3,False,15,Neutral
2041,Female,33,Houston,Gold,2285.75,14,2.2,TRUE,185,Neutral
2139,Female,65,San Francisco,Bronze,324.95,25,3.8,FALSE,124,Satisfied
5899,Male,39,Chicago,Silver,305.51,49,2.2,FALSE,364,Satisfied
3043,Female,54,Los Angeles,Silver,228.1,27,3.1,FALSE,294,Unsatisfied
1734,Female,60,Chicago,Gold,395.04,50,3.1,FALSE,19,Satisfied
746,Female,56,Miami,Gold,1038.21,7,1.4,True,264,Neutral
5072,Male,54,Los Angeles,Bronze,216.76,16,2.4,FALSE,267,Satisfied
2093,Female,44,New York,Bronze,2791.27,38,4.8,FALSE,78,Satisfied
626,Male,20,Chicago,Bronze,271.87,6,4.3,False,249,Neutral
5313,Male,27,San Francisco,Bronze,832.12,5,4.1,TRUE,210,Satisfied
3759,Male,32,New York,Bronze,301.22,21,1.8,TRUE,169,Unsatisfied
1308,Male,60,Houston,Silver,1287.59,45,3.7,False,223,Neutral
5436,Male,44,Chicago,Gold,137.49,33,2.5,FALSE,289,Satisfied
474,Female,64,Miami,Silver,408.63,43,3.7,True,222,Unsatisfied
4019,Female,48,Houston,Gold,2411.56,17,1.8,TRUE,1,Unsatisfied
5954,Female,58,Los Angeles,Gold,102.18,40,3.9,TRUE,2,Unsatisfied
2144,Male,60,New York,Silver,1714.17,24,3.6,TRUE,300,Neutral
542,Male,34,Miami,Silver,2900.83,30,2.4,True,207,Satisfied
4511,Male,59,Houston,Bronze,1494.81,16,1.1,TRUE,19,Satisfied
965,Female,20,Los Angeles,Gold,328.98,34,4.8,False,316,Neutral
2358,Female,32,Miami,Bronze,679.8,18,3.0,TRUE,77,Satisfied
820,Female,42,Los Angeles,Gold,2962.04,47,2.5,True,52,Unsatisfied
6189,Male,22,Houston,Silver,2382.41,7,2.4,TRUE,92,Neutral
5348,Female,69,San Francisco,Silver,469.6,18,2.0,FALSE,60,Satisfied
6082,Male,43,Miami,Bronze,841.85,34,2.7,FALSE,344,Unsatisfied
566,Female,38,New York,Gold,2472.36,22,2.2,False,356,Unsatisfied
2276,Male,67,Miami,Gold,2073.78,23,1.5,TRUE,54,Neutral
5372,Male,41,San Francisco,Gold,1940.66,38,2.2,FALSE,53,Satisfied
543,Male,38,New York,Bronze,1194.79,21,3.3,True,240,Neutral
3726,Female,35,Houston,Silver,643.35,49,1.3,TRUE,240,Neutral
840,Male,62,Chicago,Gold,1824.7,33,3.8,True,247,Satisfied
1148,Female,45,New York,Bronze,917.36,12,1.2,False,306,Neutral
3604,Male,23,San Francisco,Bronze,858.56,10,1.4,FALSE,137,Satisfied
3788,Female,66,San Francisco,Gold,329.63,25,4.8,TRUE,49,Satisfied
4309,Male,36,Houston,Silver,1711.42,24,3.3,TRUE,4,Unsatisfied
1430,Male,34,Houston,Bronze,278.47,2,4.6,True,78,Unsatisfied
2164,Female,35,New York,Gold,151.57,8,4.1,FALSE,44,Unsatisfied
2233,Male,26,Los Angeles,Silver,2915.25,7,4.8,FALSE,183,Unsatisfied
4624,Male,49,New York,Silver,349.32,1,1.0,FALSE,303,Satisfied
2793,Female,51,Los Angeles,Bronze,701.32,4,2.3,TRUE,316,Satisfied
890,Female,59,San Francisco,Bronze,242.67,11,4.7,True,150,Satisfied
220,Female,36,Houston,Bronze,460.5,8,3.1,False,19,Neutral
2615,Male,19,Los Angeles,Gold,205.51,24,4.9,FALSE,40,Satisfied
2540,Female,70,San Francisco,Silver,2058.37,39,3.4,TRUE,104,Neutral
2272,Female,59,Houston,Bronze,2397.38,8,4.9,FALSE,45,Neutral
6068,Female,27,Chicago,Silver,2978.74,2,2.0,FALSE,325,Neutral
5168,Female,35,San Francisco,Gold,2158.31,37,2.4,FALSE,275,Unsatisfied
3369,Female,28,Los Angeles,Bronze,1833.57,44,4.1,TRUE,192,Neutral
2614,Female,38,Los Angeles,Silver,2882.01,40,2.0,TRUE,152,Satisfied
3980,Male,51,Los Angeles,Silver,1779.65,38,2.6,TRUE,365,Neutral
873,Female,63,San Francisco,Bronze,2465.52,6,4.9,False,130,Satisfied
5934,Male,68,Chicago,Gold,2369.89,2,3.2,TRUE,278,Unsatisfied
4039,Male,22,Miami,Bronze,1381.92,20,4.5,FALSE,301,Neutral
3220,Male,46,Los Angeles,Silver,2988.41,29,3.9,FALSE,272,Unsatisfied
1747,Female,53,Miami,Silver,151.62,27,4.9,FALSE,13,Neutral
1233,Male,56,Los Angeles,Gold,1717.75,9,1.8,True,35,Neutral
209,Female,30,New York,Gold,1180.8,16,4.7,True,19,Satisfied
884,Male,49,San Francisco,Silver,2059.15,32,4.6,True,91,Neutral
6094,Female,63,San Francisco,Gold,2755.3,33,4.7,FALSE,30,Satisfied
5025,Female,35,Los Angeles,Gold,476.91,36,2.1,TRUE,135,Neutral
462,Male,25,Los Angeles,Bronze,943.35,29,3.5,True,58,Unsatisfied
333,Female,36,Houston,Bronze,460.5,8,3.1,False,19,Neutral
3118,Male,35,Houston,Gold,438.74,46,4.5,TRUE,241,Unsatisfied
4465,Female,23,San Francisco,Gold,2449.81,40,2.8,TRUE,80,Unsatisfied
5722,Female,64,San Francisco,Bronze,1506.64,18,3.3,FALSE,234,Neutral
3472,Male,18,Los Angeles,Bronze,1193.51,18,4.7,TRUE,190,Neutral
4944,Female,25,Miami,Bronze,1303.91,38,1.8,TRUE,1,Neutral
4479,Female,41,Chicago,Bronze,1086.06,26,1.4,FALSE,94,Unsatisfied
2662,Female,65,San Francisco,Bronze,872.62,25,3.7,FALSE,343,Neutral
5290,Female,31,Miami,Bronze,508.87,6,4.1,FALSE,120,Satisfied
6403,Male,46,San Francisco,Gold,1172.81,14,2.9,TRUE,215,Unsatisfied
2375,Female,63,Houston,Bronze,1801.7,42,3.6,TRUE,193,Satisfied
2925,Female,57,Houston,Silver,269.39,34,3.2,FALSE,305,Satisfied
5631,Female,68,New York,Bronze,1909.95,46,1.6,FALSE,126,Unsatisfied
2306,Female,28,New York,Silver,1091.14,45,4.4,TRUE,347,Unsatisfied
904,Female,63,Los Angeles,Gold,2704.48,44,2.7,False,74,Unsatisfied
3439,Male,57,Houston,Bronze,543.3,30,3.5,TRUE,80,Satisfied
2442,Male,30,San Francisco,Silver,610.24,2,4.0,FALSE,279,Neutral
4540,Male,35,Chicago,Silver,2092.27,17,1.6,FALSE,35,Unsatisfied
2858,Female,44,Houston,Silver,1980.62,40,4.3,FALSE,187,Unsatisfied
6040,Male,47,New York,Silver,1393.93,19,1.0,FALSE,118,Satisfied
4584,Male,69,Miami,Silver,727.66,22,2.2,TRUE,315,Neutral
6274,Male,43,Houston,Silver,573.59,34,1.2,TRUE,102,Satisfied
1382,Male,54,Los Angeles,Gold,2194.27,3,3.0,False,110,Satisfied
4162,Male,32,San Francisco,Silver,883.97,46,3.5,FALSE,202,Satisfied
5655,Female,30,New York,Bronze,1237.27,4,2.5,TRUE,21,Satisfied
1504,Male,36,Miami,Silver,677.73,36,4.9,FALSE,334,Neutral
5046,Female,64,Houston,Gold,2866.89,39,4.9,TRUE,2,Unsatisfied
532,Male,56,Houston,Gold,1189.24,5,4.0,False,351,Unsatisfied
4839,Male,58,Houston,Gold,2261.64,48,4.0,FALSE,50,Satisfied
3333,Female,29,Houston,Bronze,357.83,7,1.8,TRUE,346,Unsatisfied
5957,Female,27,Houston,Silver,1794.78,35,2.8,TRUE,234,Neutral
4606,Female,41,Chicago,Gold,2803.14,48,3.6,FALSE,177,Neutral
6201,Female,23,New York,Gold,107.17,46,2.2,TRUE,146,Satisfied
1980,Male,26,Chicago,Bronze,2687.41,45,5.0,TRUE,41,Satisfied
3331,Female,42,Miami,Bronze,1568.04,29,3.0,FALSE,72,Neutral
4608,Male,20,San Francisco,Bronze,631.35,23,2.5,FALSE,248,Unsatisfied
2380,Female,61,Los Angeles,Gold,586.18,13,1.0,TRUE,328,Satisfied
3397,Female,48,Los Angeles,Bronze,2419.1,6,2.2,FALSE,77,Satisfied
1811,Female,63,Chicago,Bronze,345.51,49,1.8,FALSE,126,Neutral
4898,Female,18,New York,Gold,1493.34,19,3.3,TRUE,240,Unsatisfied
5235,Male,69,Miami,Silver,2699.93,13,3.4,FALSE,32,Satisfied
3235,Female,68,San Francisco,Gold,2271.19,25,2.1,TRUE,13,Unsatisfied
3964,Female,69,Miami,Silver,1285.14,42,4.1,FALSE,77,Neutral
1971,Male,22,New York,Bronze,1271.84,19,3.3,TRUE,355,Satisfied
5434,Female,53,Houston,Gold,2688.53,16,1.2,FALSE,73,Neutral
5023,Female,42,Los Angeles,Silver,2175.78,9,3.7,FALSE,116,Unsatisfied
1366,Male,24,San Francisco,Silver,1733.66,21,1.4,True,314,Satisfied
743,Male,46,New York,Bronze,2021.07,9,4.5,True,62,Unsatisfied
2814,Male,31,Miami,Silver,1463.52,37,3.1,FALSE,111,Satisfied
3136,Female,21,New York,Gold,2545.12,26,2.1,FALSE,15,Unsatisfied
2517,Female,51,New York,Gold,2556.92,2,1.7,FALSE,268,Unsatisfied
2511,Male,26,Houston,Silver,292.13,19,1.5,TRUE,160,Satisfied
546,Female,66,San Francisco,Silver,197.38,42,3.9,False,129,Satisfied
5065,Female,56,New York,Silver,2947.54,31,4.0,FALSE,219,Neutral
3440,Female,64,Los Angeles,Silver,983.46,37,4.0,FALSE,24,Neutral
4457,Male,67,New York,Silver,2512.86,15,3.8,FALSE,262,Unsatisfied
5184,Male,29,New York,Gold,2326.1,40,1.2,FALSE,36,Satisfied
